"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"TKM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",25.08414,
"TKM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",25.77848,
"TKM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",26.88708,
"TKM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",24.6421,
"TKM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",24.20749,
"TKM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",22.98193,
"TKM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",24.02657,
"TKM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",22.57879,
"TKM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",22.64587,
"UGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",47.31817,
"UGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",45.12179,
"UGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",45.05544,
"UGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",46.75428,
"UGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",48.55822,
"UGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",47.78235,
"UGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",47.05847,
"UGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",49.25251,
"UGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",50.43938,
"UGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",50.53365,
"UKR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",24.68999,
"UKR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",24.15916,
"UKR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",23.98277,
"UKR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",24.92005,
"UKR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",22.93833,
"UKR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",21.9633,
"UKR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",20.76782,
"UKR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",21.60292,
"UKR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",20.68093,
"UKR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",20.69818,
"ARE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",38.94253,
"ARE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",38.45091,
"ARE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",38.42097,
"ARE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",38.5061,
"ARE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",39.53375,
"ARE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",39.21337,
"ARE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",37.10861,
"ARE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",42.29151,
"ARE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",40.25735,
"ARE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",40.64907,
"URY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",11.29694,
"URY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",10.86347,
"URY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",10.99536,
"URY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",11.54488,
"URY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",10.60981,
"URY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",10.37375,
"URY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",9.84949,
"URY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",9.53383,
"URY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",9.08662,
"URY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",9.07625,
"UZB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",35.38113,
"UZB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",34.79456,
"UZB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",35.31725,
"UZB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",37.26758,
"UZB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",34.4109,
"UZB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",33.79818,
"UZB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",31.77557,
"UZB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",32.97077,
"UZB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",31.4066,
"UZB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",31.45703,
"VEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",22.3881,
"VEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",22.43718,
"VEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",22.82095,
"VEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",22.61438,
"VEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",22.21256,
"VEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",21.0397,
"VEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",19.54532,
"VEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",19.17222,
"VEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",17.45673,
"VEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",17.39899,
"VNM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",36.34048,
"VNM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",38.0482,
"VNM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",39.13001,
"VNM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",38.93973,
"VNM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",37.34854,
"VNM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",36.70261,
"VNM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",34.62152,
"VNM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",32.55993,
"VNM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",30.30778,
"VNM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",30.3312,
"YEM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",49.5496,
"YEM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",46.35852,
"YEM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",46.20491,
"YEM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",49.95582,
"YEM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",51.98188,
"YEM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",51.20997,
"YEM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",47.78693,
"YEM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",54.62559,
"YEM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",50.58668,
"YEM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",51.63549,
"ZMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",30.54155,
"ZMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",29.11694,
"ZMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",28.87954,
"ZMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",28.92083,
"ZMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",29.42899,
"ZMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",29.13463,
"ZMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",28.71523,
"ZMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",28.50506,
"ZMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",27.74189,
"ZMB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",27.74442,
"ZWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",23.17402,
"ZWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",22.91417,
"ZWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",22.97476,
"ZWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",22.92004,
"ZWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",23.259,
"ZWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",22.86794,
"ZWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",22.96328,
"ZWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",22.18765,
"ZWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",21.89786,
"ZWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",21.82037,
"WLD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",44.95697,
"WLD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",46.73626,
"WLD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",49.57348,
"WLD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",49.94621,
"WLD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",46.66223,
"WLD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",47.17097,
"WLD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",44.95557,
"WLD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",46.04873,
"WLD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",43.9457,
"WLD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",44.17191,
"MAC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",35.5274,
"MAC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",40.4372,
"MAC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",40.3612,
"MAC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",41.2554,
"MAC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",37.589,
"MAC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",36.1638,
"MAC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",35.7861,
"MAC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",32.1936,
"MAC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",29.7396,
"MAC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",29.8558,
"SRB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",29.51981,
"SRB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",29.75902,
"SRB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",29.57478,
"SRB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",31.70719,
"SRB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",28.85577,
"SRB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",27.15739,
"SRB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",26.46927,
"SRB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",26.90172,
"SRB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",25.01658,
"SRB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",25.05095,
"MNE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",27.76629,
"MNE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",27.63628,
"MNE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",26.1607,
"MNE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",27.96999,
"MNE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",26.01129,
"MNE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",24.39852,
"MNE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",23.26051,
"MNE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",24.05459,
"MNE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",22.22353,
"MNE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",22.29501,
"G20","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",46.39722,
"G20","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",49.19458,
"G20","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",53.26457,
"G20","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",53.86718,
"G20","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",49.08613,
"G20","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",50.46665,
"G20","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",47.6553,
"G20","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",47.42875,
"G20","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",45.24891,
"G20","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",45.45777,
"EU28","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",16.17712,
"EU28","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",15.9902,
"EU28","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",16.00169,
"EU28","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",16.18575,
"EU28","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",14.91474,
"EU28","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",14.4397,
"EU28","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",13.83509,
"EU28","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",13.97431,
"EU28","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",13.07556,
"EU28","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",13.09302,
"OECD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",15.49829,
"OECD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",15.49115,
"OECD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",15.44438,
"OECD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",15.73293,
"OECD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",14.63283,
"OECD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",14.31115,
"OECD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",13.5136,
"OECD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",13.45063,
"OECD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",12.48927,
"OECD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",12.50047,
"OECDE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",15.7586,
"OECDE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",15.59483,
"OECDE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",15.64338,
"OECDE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",15.78374,
"OECDE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",14.55084,
"OECDE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",14.1041,
"OECDE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",13.51005,
"OECDE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",13.62123,
"OECDE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",12.7448,
"OECDE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",12.76113,
